GUID,Wavelet,Level,Threshold,DWT Phase,Original Parameter Count,Non-zero Params,Total Pruned Count,Layer Name
63126510,db2,10,0.1,min,9408,8468,940,resnet.embedder.embedder.convolution
63126510,db2,10,0.1,min,36864,33178,3686,resnet.encoder.stages.0.layers.0.layer.0.convolution
63126510,db2,10,0.1,min,36864,33178,3686,resnet.encoder.stages.0.layers.0.layer.1.convolution
63126510,db2,10,0.1,min,36864,33178,3686,resnet.encoder.stages.0.layers.1.layer.0.convolution
63126510,db2,10,0.1,min,36864,33178,3686,resnet.encoder.stages.0.layers.1.layer.1.convolution
63126510,db2,10,0.1,min,8192,7373,819,resnet.encoder.stages.1.layers.0.shortcut.convolution
63126510,db2,10,0.1,min,73728,66356,7372,resnet.encoder.stages.1.layers.0.layer.0.convolution
63126510,db2,10,0.1,min,147456,132711,14745,resnet.encoder.stages.1.layers.0.layer.1.convolution
63126510,db2,10,0.1,min,147456,132711,14745,resnet.encoder.stages.1.layers.1.layer.0.convolution
63126510,db2,10,0.1,min,147456,132711,14745,resnet.encoder.stages.1.layers.1.layer.1.convolution
63126510,db2,10,0.1,min,32768,29492,3276,resnet.encoder.stages.2.layers.0.shortcut.convolution
63126510,db2,10,0.1,min,294912,265421,29491,resnet.encoder.stages.2.layers.0.layer.0.convolution
63126510,db2,10,0.1,min,589824,530842,58982,resnet.encoder.stages.2.layers.0.layer.1.convolution
63126510,db2,10,0.1,min,589824,530842,58982,resnet.encoder.stages.2.layers.1.layer.0.convolution
63126510,db2,10,0.1,min,589824,530842,58982,resnet.encoder.stages.2.layers.1.layer.1.convolution
63126510,db2,10,0.1,min,131072,117965,13107,resnet.encoder.stages.3.layers.0.shortcut.convolution
63126510,db2,10,0.1,min,1179648,1061684,117964,resnet.encoder.stages.3.layers.0.layer.0.convolution
63126510,db2,10,0.1,min,2359296,2123367,235929,resnet.encoder.stages.3.layers.0.layer.1.convolution
63126510,db2,10,0.1,min,2359296,2123367,235929,resnet.encoder.stages.3.layers.1.layer.0.convolution
63126510,db2,10,0.1,min,2359296,2123367,235929,resnet.encoder.stages.3.layers.1.layer.1.convolution
