GUID,Wavelet,Level,Threshold,DWT Phase,Original Parameter Count,Non-zero Params,Total Pruned Count,Layer Name
814592a6,db2,10,0.5,random,9408,9408,0,resnet.embedder.embedder.convolution
814592a6,db2,10,0.5,random,36864,36679,185,resnet.encoder.stages.0.layers.0.layer.0.convolution
814592a6,db2,10,0.5,random,36864,36679,185,resnet.encoder.stages.0.layers.0.layer.1.convolution
814592a6,db2,10,0.5,random,36864,36679,185,resnet.encoder.stages.0.layers.1.layer.0.convolution
814592a6,db2,10,0.5,random,36864,36679,185,resnet.encoder.stages.0.layers.1.layer.1.convolution
814592a6,db2,10,0.5,random,8192,8151,41,resnet.encoder.stages.1.layers.0.shortcut.convolution
814592a6,db2,10,0.5,random,73728,73359,369,resnet.encoder.stages.1.layers.0.layer.0.convolution
814592a6,db2,10,0.5,random,147456,146718,738,resnet.encoder.stages.1.layers.0.layer.1.convolution
814592a6,db2,10,0.5,random,147456,146718,738,resnet.encoder.stages.1.layers.1.layer.0.convolution
814592a6,db2,10,0.5,random,147456,146718,738,resnet.encoder.stages.1.layers.1.layer.1.convolution
814592a6,db2,10,0.5,random,32768,32604,164,resnet.encoder.stages.2.layers.0.shortcut.convolution
814592a6,db2,10,0.5,random,294912,293437,1475,resnet.encoder.stages.2.layers.0.layer.0.convolution
814592a6,db2,10,0.5,random,589824,586874,2950,resnet.encoder.stages.2.layers.0.layer.1.convolution
814592a6,db2,10,0.5,random,589824,586874,2950,resnet.encoder.stages.2.layers.1.layer.0.convolution
814592a6,db2,10,0.5,random,589824,586874,2950,resnet.encoder.stages.2.layers.1.layer.1.convolution
814592a6,db2,10,0.5,random,131072,130416,656,resnet.encoder.stages.3.layers.0.shortcut.convolution
814592a6,db2,10,0.5,random,1179648,1173749,5899,resnet.encoder.stages.3.layers.0.layer.0.convolution
814592a6,db2,10,0.5,random,2359296,2347499,11797,resnet.encoder.stages.3.layers.0.layer.1.convolution
814592a6,db2,10,0.5,random,2359296,2347499,11797,resnet.encoder.stages.3.layers.1.layer.0.convolution
814592a6,db2,10,0.5,random,2359296,2347499,11797,resnet.encoder.stages.3.layers.1.layer.1.convolution
